global_row_id,sheet_row_id,zip_code,payout,city_name,state_code,user_id,created_at,updated_at,rel_release_id,join.leadsmart_file_releases.release_date,rel_subsheet_id,join.leadsmart_subsheets.subsheet_name,rel_subpart_id,join.leadsmart_subparts.payout_note,invalid_reason
430600,,33313,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430599,,33312,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430598,,33311,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430597,,33309,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430596,,33308,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430595,,33306,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430594,,33305,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430593,,33304,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430592,,33301,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430591,,33199,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430590,,33196,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430589,,33194,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430588,,33193,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430587,,33190,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430586,,33189,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430585,,33187,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430584,,33186,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430583,,33185,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430582,,33184,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430581,,33183,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430580,,33182,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430579,,33181,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430578,,33180,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430577,,33179,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430576,,33178,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430575,,33177,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430574,,33176,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430573,,33175,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430572,,33174,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430571,,33173,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430570,,33172,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430569,,33170,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430568,,33169,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430567,,33168,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430566,,33167,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430565,,33166,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430564,,33165,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430563,,33162,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430562,,33161,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430561,,33160,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430560,,33158,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430559,,33157,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430558,,33156,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430557,,33155,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430556,,33154,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430555,,33150,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430554,,33149,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430553,,33147,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430552,,33146,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430551,,33145,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430550,,33144,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430549,,33143,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430548,,33142,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430547,,33141,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430546,,33140,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430545,,33139,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430544,,33138,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430543,,33137,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430542,,33136,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430541,,33135,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430540,,33134,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430539,,33133,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430538,,33132,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430537,,33131,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430536,,33130,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430535,,33129,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430534,,33128,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430533,,33127,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430532,,33126,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430531,,33125,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430530,,33122,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430529,,33076,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430528,,33073,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430527,,33071,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430526,,33069,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430525,,33068,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430524,,33067,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430523,,33066,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430522,,33065,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430521,,33064,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430520,,33063,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430519,,33062,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430518,,33060,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430517,,33056,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430516,,33055,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430515,,33054,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430514,,33039,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430513,,33035,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430512,,33034,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430511,,33033,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430510,,33032,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430509,,33031,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430508,,33030,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430507,,33029,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430506,,33028,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430505,,33027,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430504,,33026,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430503,,33025,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430502,,33024,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430501,,33023,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430500,,33021,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430499,,33020,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430498,,33019,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430497,,33018,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430496,,33016,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430495,,33015,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430494,,33014,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430493,,33013,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430492,,33012,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
430491,,33010,,,,122be854-0adb-46fc-bb04-12c9e73714ba,2025-10-19T00:22:38.582006+00:00,2025-10-19T00:22:38.582006+00:00,3,10/06/2025,80,pest control,54,misc other duration buyers (120 seconds),"Missing all three: city_name, state_code, payout"
